crime_day,year,mo,da,crime_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_CRIMES
3,2024,02,28,2024-02-28,38.6,31.1,9999.9,999.9,23.1,34.0,999.9,63.7,19.9,0.0,999.9,0,666
4,2024,02,29,2024-02-29,28.9,6.8,9999.9,999.9,15.4,25.1,999.9,43.3,21.9,0.0,999.9,0,711
5,2024,03,01,2024-03-01,39.1,22.1,9999.9,999.9,18.9,27.0,999.9,43.2,35.6,0.0,999.9,0,812
6,2024,03,02,2024-03-02,42.7,35.8,9999.9,999.9,13.6,21.0,999.9,47.7,38.3,0.0,999.9,0,646
7,2024,03,03,2024-03-03,48.2,42.6,9999.9,999.9,22.0,28.9,999.9,61.5,41.0,0.0,999.9,0,676
1,2024,03,04,2024-03-04,58.4,51.6,9999.9,999.9,20.0,29.9,999.9,65.3,48.7,0.0,999.9,0,715
2,2024,03,05,2024-03-05,44.6,43.8,9999.9,999.9,21.0,31.1,999.9,66.7,38.1,0.0,999.9,0,702
3,2024,03,06,2024-03-06,38.9,38.6,9999.9,999.9,20.0,26.0,999.9,39.6,38.3,0.0,999.9,0,658
4,2024,03,07,2024-03-07,38.8,35.7,9999.9,999.9,11.7,20.0,999.9,41.0,36.7,0.0,999.9,0,665
5,2024,03,08,2024-03-08,40.6,40.3,9999.9,999.9,12.7,19.0,999.9,43.0,39.4,0.0,999.9,0,644
6,2024,03,09,2024-03-09,40.1,34.6,9999.9,999.9,19.2,32.1,999.9,42.3,38.7,0.0,999.9,0,647
7,2024,03,10,2024-03-10,35.6,21.3,9999.9,999.9,21.2,32.1,999.9,40.1,32.0,0.0,999.9,0,626
1,2024,03,11,2024-03-11,45.9,27.4,9999.9,999.9,16.8,31.1,999.9,66.6,37.0,0.0,999.9,0,676
2,2024,03,12,2024-03-12,60.2,35.8,9999.9,999.9,24.5,29.9,999.9,69.6,52.2,0.0,999.9,0,733
3,2024,03,13,2024-03-13,53.8,42.0,9999.9,999.9,13.2,25.1,999.9,68.9,42.4,0.0,999.9,0,697
4,2024,03,14,2024-03-14,45.2,43.5,9999.9,999.9,12.6,27.0,999.9,50.5,41.7,0.0,999.9,0,645
5,2024,03,15,2024-03-15,38.9,38.2,9999.9,999.9,20.3,34.0,999.9,41.2,36.9,0.0,999.9,0,652
6,2024,03,16,2024-03-16,46.6,36.2,9999.9,999.9,20.3,33.0,999.9,55.8,37.9,0.0,999.9,0,784
7,2024,03,17,2024-03-17,39.5,21.9,9999.9,999.9,19.8,32.1,999.9,48.9,34.2,0.0,999.9,0,668
1,2024,03,18,2024-03-18,30.2,16.1,9999.9,999.9,16.5,21.0,999.9,35.1,25.9,0.0,999.9,0,647
2,2024,03,19,2024-03-19,38.7,19.3,9999.9,999.9,22.5,35.9,999.9,56.7,32.0,0.0,999.9,0,654
3,2024,03,20,2024-03-20,38.9,21.7,9999.9,999.9,17.0,31.1,999.9,56.5,31.6,0.0,999.9,0,720
4,2024,03,21,2024-03-21,32.2,19.1,9999.9,999.9,7.0,13.0,999.9,34.3,30.7,0.0,999.9,0,681
5,2024,03,22,2024-03-22,34.4,27.4,9999.9,999.9,15.9,20.0,999.9,36.7,30.9,0.0,999.9,0,656
6,2024,03,23,2024-03-23,34.3,26.1,9999.9,999.9,20.0,26.0,999.9,36.3,32.5,0.0,999.9,0,625
7,2024,03,24,2024-03-24,36.0,22.2,9999.9,999.9,15.7,22.9,999.9,42.6,32.4,0.0,999.9,0,717
1,2024,03,25,2024-03-25,47.9,35.2,9999.9,999.9,19.5,27.0,999.9,57.9,42.8,0.0,999.9,0,660
2,2024,03,26,2024-03-26,51.0,46.7,9999.9,999.9,22.9,32.1,999.9,56.5,47.7,0.0,999.9,0,666
3,2024,03,27,2024-03-27,31.9,23.7,9999.9,999.9,24.9,32.1,999.9,35.2,29.5,0.0,999.9,0,691
1,2024,04,01,2024-04-01,42.4,42.0,9999.9,999.9,16.5,22.0,999.9,43.7,41.5,0.0,999.9,0,740
2,2024,04,02,2024-04-02,45.5,43.5,9999.9,999.9,23.2,41.0,999.9,58.1,42.1,0.0,999.9,0,597
3,2024,04,03,2024-04-03,37.6,35.7,9999.9,999.9,21.6,28.0,999.9,39.6,36.3,0.0,999.9,0,548
4,2024,04,04,2024-04-04,39.4,37.1,9999.9,999.9,24.0,33.0,999.9,40.8,37.2,0.0,999.9,0,625
5,2024,04,05,2024-04-05,40.8,37.0,9999.9,999.9,20.9,28.9,999.9,42.4,39.7,0.0,999.9,0,655
6,2024,04,06,2024-04-06,41.9,35.2,9999.9,999.9,9.6,14.0,999.9,43.3,40.8,0.0,999.9,0,712
7,2024,04,07,2024-04-07,44.2,40.4,9999.9,999.9,14.6,22.9,999.9,47.7,41.2,0.0,999.9,0,625
1,2024,04,08,2024-04-08,55.8,44.2,9999.9,999.9,16.6,24.1,999.9,72.9,46.2,0.0,999.9,0,702
2,2024,04,09,2024-04-09,62.8,43.0,9999.9,999.9,15.1,22.9,999.9,72.7,58.6,0.0,999.9,0,709
3,2024,04,10,2024-04-10,58.7,43.3,9999.9,999.9,8.0,15.0,999.9,63.3,52.5,0.0,999.9,0,697
4,2024,04,11,2024-04-11,52.8,45.6,9999.9,999.9,13.2,21.0,999.9,63.1,48.2,0.0,999.9,0,689
5,2024,04,12,2024-04-12,54.0,46.0,9999.9,999.9,17.9,31.1,999.9,61.9,48.4,0.0,999.9,0,739
6,2024,04,13,2024-04-13,54.6,39.3,9999.9,999.9,11.4,21.0,999.9,68.2,50.2,0.0,999.9,0,709
7,2024,04,14,2024-04-14,68.6,48.4,9999.9,999.9,23.9,36.9,999.9,74.7,58.5,0.0,999.9,0,749
1,2024,04,15,2024-04-15,55.2,44.2,9999.9,999.9,8.5,17.1,999.9,70.2,49.1,0.0,999.9,0,746
2,2024,04,16,2024-04-16,54.2,46.1,9999.9,999.9,14.6,25.1,999.9,67.8,50.4,0.0,999.9,0,691
3,2024,04,17,2024-04-17,64.9,60.9,9999.9,999.9,24.8,33.0,999.9,68.5,59.4,0.0,999.9,0,691
4,2024,04,18,2024-04-18,54.9,47.9,9999.9,999.9,10.3,24.1,999.9,59.2,50.7,0.0,999.9,0,616
5,2024,04,19,2024-04-19,50.6,35.1,9999.9,999.9,20.0,28.0,999.9,56.3,46.4,0.0,999.9,0,702
6,2024,04,20,2024-04-20,45.8,25.9,9999.9,999.9,18.8,27.0,999.9,56.1,39.0,0.0,999.9,0,644
7,2024,04,21,2024-04-21,44.7,27.3,9999.9,999.9,12.6,19.0,999.9,51.4,39.4,0.0,999.9,0,683
1,2024,04,22,2024-04-22,56.1,32.6,9999.9,999.9,14.2,28.0,999.9,65.7,49.1,0.0,999.9,0,727
2,2024,04,23,2024-04-23,60.7,42.1,9999.9,999.9,27.0,33.0,999.9,65.5,58.5,0.0,999.9,0,672
3,2024,04,24,2024-04-24,44.3,39.2,9999.9,999.9,22.5,34.0,999.9,60.8,39.9,0.0,999.9,0,666
4,2024,04,25,2024-04-25,44.2,39.3,9999.9,999.9,8.2,18.1,999.9,47.8,41.0,0.0,999.9,0,615
5,2024,04,26,2024-04-26,50.1,44.7,9999.9,999.9,18.5,35.0,999.9,53.8,47.8,0.0,999.9,0,701
6,2024,04,27,2024-04-27,66.1,61.8,9999.9,999.9,24.5,33.0,999.9,79.9,53.6,0.0,999.9,0,681
7,2024,04,28,2024-04-28,64.5,61.5,9999.9,999.9,20.0,34.0,999.9,76.3,49.8,0.0,999.9,0,756
1,2024,04,29,2024-04-29,68.2,63.2,9999.9,999.9,16.9,25.1,999.9,74.8,61.3,0.0,999.9,0,685
2,2024,04,30,2024-04-30,60.6,50.0,9999.9,999.9,11.2,22.9,999.9,71.6,56.5,0.0,999.9,0,712
4,2024,05,02,2024-05-02,60.2,47.1,9999.9,999.9,10.9,31.1,999.9,68.4,54.3,0.0,999.9,0,745
5,2024,05,03,2024-05-03,59.0,57.6,9999.9,999.9,8.5,22.0,999.9,70.3,54.5,0.0,999.9,0,673
6,2024,05,04,2024-05-04,57.1,52.6,9999.9,999.9,6.2,21.0,999.9,67.8,52.7,0.0,999.9,0,689
7,2024,05,05,2024-05-05,56.4,52.7,9999.9,999.9,12.8,22.0,999.9,65.8,50.4,0.0,999.9,0,689
1,2024,05,06,2024-05-06,56.8,51.3,9999.9,999.9,7.1,18.1,999.9,64.2,51.8,0.0,999.9,0,673
2,2024,05,07,2024-05-07,64.0,59.6,9999.9,999.9,15.4,22.0,999.9,75.7,60.6,0.0,999.9,0,716
3,2024,05,08,2024-05-08,67.1,56.2,9999.9,999.9,10.0,20.0,999.9,74.8,60.8,0.0,999.9,0,747
4,2024,05,09,2024-05-09,59.2,56.1,9999.9,999.9,16.8,25.1,999.9,62.2,55.0,0.0,999.9,0,647
5,2024,05,10,2024-05-10,56.1,53.7,9999.9,999.9,12.3,19.0,999.9,70.0,53.4,0.0,999.9,0,684
6,2024,05,11,2024-05-11,61.2,51.4,9999.9,999.9,15.9,24.1,999.9,70.0,55.8,0.0,999.9,0,729
7,2024,05,12,2024-05-12,66.6,52.7,9999.9,999.9,12.2,20.0,999.9,84.2,57.6,0.0,999.9,0,730
1,2024,05,13,2024-05-13,76.1,57.1,9999.9,999.9,18.9,28.9,999.9,84.6,66.7,0.0,999.9,0,717
2,2024,05,14,2024-05-14,57.3,56.5,9999.9,999.9,15.3,26.0,999.9,72.3,52.9,0.0,999.9,0,728
3,2024,05,15,2024-05-15,55.3,52.2,9999.9,999.9,20.2,26.0,999.9,57.4,53.2,0.0,999.9,0,746
4,2024,05,16,2024-05-16,61.5,57.3,9999.9,999.9,10.5,28.9,999.9,72.9,55.9,0.0,999.9,0,723
5,2024,05,17,2024-05-17,66.8,65.3,9999.9,999.9,9.3,22.0,999.9,73.8,59.4,0.0,999.9,0,787
6,2024,05,18,2024-05-18,70.2,65.7,9999.9,999.9,9.1,19.0,999.9,79.3,62.4,0.0,999.9,0,741
7,2024,05,19,2024-05-19,73.2,61.4,9999.9,999.9,11.7,19.0,999.9,84.2,64.6,0.0,999.9,0,766
1,2024,05,20,2024-05-20,69.9,60.1,9999.9,999.9,9.2,29.9,999.9,85.3,63.9,0.0,999.9,0,772
2,2024,05,21,2024-05-21,71.3,64.6,9999.9,999.9,12.8,31.1,999.9,84.6,60.1,0.0,999.9,0,767
3,2024,05,22,2024-05-22,75.6,60.3,9999.9,999.9,27.9,45.1,999.9,84.7,65.8,0.0,999.9,0,792
4,2024,05,23,2024-05-23,71.7,50.8,9999.9,999.9,12.1,21.0,999.9,77.0,67.8,0.0,999.9,0,778
5,2024,05,24,2024-05-24,69.0,60.6,9999.9,999.9,14.2,26.0,999.9,75.6,66.0,0.0,999.9,0,776
6,2024,05,25,2024-05-25,66.0,58.1,9999.9,999.9,14.1,31.1,999.9,74.7,60.8,0.0,999.9,0,788
7,2024,05,26,2024-05-26,63.2,57.3,9999.9,999.9,10.0,19.0,999.9,66.2,61.7,0.0,999.9,0,753
1,2024,05,27,2024-05-27,67.8,62.8,9999.9,999.9,14.9,24.1,999.9,75.2,63.9,0.0,999.9,0,749
2,2024,05,28,2024-05-28,66.1,62.6,9999.9,999.9,7.4,13.0,999.9,71.8,64.0,0.0,999.9,0,746
3,2024,05,29,2024-05-29,60.0,56.0,9999.9,999.9,20.3,28.9,999.9,64.4,58.6,0.0,999.9,0,768
4,2024,05,30,2024-05-30,59.0,49.9,9999.9,999.9,13.2,19.0,999.9,60.6,57.4,0.0,999.9,0,745
5,2024,05,31,2024-05-31,64.6,55.1,9999.9,999.9,9.0,18.1,999.9,72.9,59.2,0.0,999.9,0,758
6,2024,06,01,2024-06-01,66.3,60.5,9999.9,999.9,12.0,20.0,999.9,70.0,62.2,0.0,999.9,0,889
7,2024,06,02,2024-06-02,63.8,63.1,9999.9,999.9,9.8,18.1,999.9,69.4,61.0,0.0,999.9,0,739
1,2024,06,03,2024-06-03,68.7,65.6,9999.9,999.9,10.5,19.0,999.9,79.2,63.7,0.0,999.9,0,817
2,2024,06,04,2024-06-04,77.1,67.9,9999.9,999.9,15.0,21.0,999.9,85.5,72.7,0.0,999.9,0,732
3,2024,06,05,2024-06-05,75.7,69.3,9999.9,999.9,16.6,26.0,999.9,81.1,70.7,0.0,999.9,0,792
4,2024,06,06,2024-06-06,76.5,55.7,9999.9,999.9,18.9,36.9,999.9,81.7,70.3,0.0,999.9,0,836
5,2024,06,07,2024-06-07,72.1,52.6,9999.9,999.9,19.2,34.0,999.9,78.3,66.2,0.0,999.9,0,810
6,2024,06,08,2024-06-08,69.9,58.6,9999.9,999.9,10.0,24.1,999.9,79.5,61.7,0.0,999.9,0,762
7,2024,06,09,2024-06-09,68.4,55.5,9999.9,999.9,18.0,32.1,999.9,81.1,61.0,0.0,999.9,0,768
1,2024,06,10,2024-06-10,60.6,53.6,9999.9,999.9,19.3,28.0,999.9,66.9,57.7,0.0,999.9,0,748
2,2024,06,11,2024-06-11,62.9,53.0,9999.9,999.9,8.4,15.9,999.9,67.8,59.9,0.0,999.9,0,656
3,2024,06,12,2024-06-12,75.8,60.9,9999.9,999.9,14.9,28.9,999.9,84.4,68.9,0.0,999.9,0,713
4,2024,06,13,2024-06-13,84.8,68.5,9999.9,999.9,16.1,22.9,999.9,90.7,78.3,0.0,999.9,0,763
5,2024,06,14,2024-06-14,73.7,69.5,9999.9,999.9,10.6,17.1,999.9,82.2,68.4,0.0,999.9,0,722
6,2024,06,15,2024-06-15,72.9,66.7,9999.9,999.9,11.3,19.0,999.9,80.1,69.3,0.0,999.9,0,841
7,2024,06,16,2024-06-16,79.3,67.6,9999.9,999.9,20.3,34.0,999.9,95.5,72.3,0.0,999.9,0,809
1,2024,06,17,2024-06-17,88.3,73.1,9999.9,999.9,18.1,28.9,999.9,96.1,79.7,0.0,999.9,0,841
2,2024,06,18,2024-06-18,84.7,74.3,9999.9,999.9,23.5,34.0,999.9,96.6,79.0,0.0,999.9,0,806
3,2024,06,19,2024-06-19,86.5,72.7,9999.9,999.9,19.4,35.0,999.9,91.8,82.4,0.0,999.9,0,764
4,2024,06,20,2024-06-20,72.7,69.3,9999.9,999.9,13.0,22.0,999.9,93.4,66.4,0.0,999.9,0,762
5,2024,06,21,2024-06-21,72.1,71.3,9999.9,999.9,7.6,18.1,999.9,82.2,67.3,0.0,999.9,0,825
6,2024,06,22,2024-06-22,82.3,71.1,9999.9,999.9,16.9,31.1,999.9,93.4,69.1,0.0,999.9,0,787
7,2024,06,23,2024-06-23,79.8,75.7,9999.9,999.9,16.3,33.0,999.9,91.2,73.9,0.0,999.9,0,751
1,2024,06,24,2024-06-24,78.4,74.2,9999.9,999.9,7.4,12.0,999.9,82.8,75.0,0.0,999.9,0,792
2,2024,06,25,2024-06-25,82.2,74.2,9999.9,999.9,24.0,35.9,999.9,86.7,72.9,0.0,999.9,0,760
3,2024,06,26,2024-06-26,79.8,73.6,9999.9,999.9,11.4,31.1,999.9,85.6,76.5,0.0,999.9,0,743
4,2024,06,27,2024-06-27,65.4,55.3,9999.9,999.9,9.5,12.0,999.9,65.5,65.1,0.0,999.9,0,720
5,2024,06,28,2024-06-28,69.9,64.6,9999.9,999.9,13.2,24.1,999.9,74.8,65.7,0.0,999.9,0,669
6,2024,06,29,2024-06-29,79.1,74.5,9999.9,999.9,11.2,20.0,999.9,89.2,72.9,0.0,999.9,0,768
7,2024,06,30,2024-06-30,69.8,59.2,9999.9,999.9,21.5,28.0,999.9,87.3,62.2,0.0,999.9,0,809
1,2024,07,01,2024-07-01,66.2,53.5,9999.9,999.9,12.4,19.0,999.9,68.7,64.8,0.0,999.9,0,850
2,2024,07,02,2024-07-02,71.2,62.2,9999.9,999.9,16.1,26.0,999.9,80.1,68.0,0.0,999.9,0,804
3,2024,07,03,2024-07-03,79.5,68.8,9999.9,999.9,16.1,28.0,999.9,83.1,75.9,0.0,999.9,0,823
4,2024,07,04,2024-07-04,79.4,71.0,9999.9,999.9,5.4,9.9,999.9,84.2,75.7,0.0,999.9,0,823
5,2024,07,05,2024-07-05,77.6,67.2,9999.9,999.9,13.8,22.0,999.9,82.4,74.1,0.0,999.9,0,877
6,2024,07,06,2024-07-06,72.0,65.5,9999.9,999.9,10.7,21.0,999.9,78.4,69.3,0.0,999.9,0,796
7,2024,07,07,2024-07-07,73.6,66.8,9999.9,999.9,10.8,22.9,999.9,80.6,68.9,0.0,999.9,0,793
1,2024,07,08,2024-07-08,76.1,69.8,9999.9,999.9,11.2,19.0,999.9,85.1,70.3,0.0,999.9,0,783
2,2024,07,09,2024-07-09,76.5,70.7,9999.9,999.9,5.3,11.1,999.9,80.2,72.5,0.0,999.9,0,722
3,2024,07,10,2024-07-10,71.0,69.2,9999.9,999.9,14.7,28.0,999.9,72.5,67.8,0.0,999.9,0,678
4,2024,07,11,2024-07-11,71.4,69.5,9999.9,999.9,7.0,12.0,999.9,72.3,70.5,0.0,999.9,0,761
5,2024,07,12,2024-07-12,72.3,70.9,9999.9,999.9,6.8,11.1,999.9,75.0,71.2,0.0,999.9,0,789
6,2024,07,13,2024-07-13,75.8,72.4,9999.9,999.9,7.4,26.0,999.9,84.6,72.1,0.0,999.9,0,816
7,2024,07,14,2024-07-14,78.7,70.6,9999.9,999.9,16.4,24.1,999.9,88.0,70.0,0.0,999.9,0,701
1,2024,07,15,2024-07-15,77.1,72.9,9999.9,999.9,12.6,33.0,999.9,87.4,71.6,0.0,999.9,0,722
2,2024,07,16,2024-07-16,77.0,72.0,9999.9,999.9,14.1,27.0,999.9,86.9,70.3,0.0,999.9,0,751
3,2024,07,17,2024-07-17,73.2,69.5,9999.9,999.9,11.1,20.0,999.9,74.8,72.0,0.0,999.9,0,759
4,2024,07,18,2024-07-18,69.0,58.3,9999.9,999.9,17.1,25.1,999.9,73.0,67.5,0.0,999.9,0,679
5,2024,07,19,2024-07-19,70.2,57.8,9999.9,999.9,7.9,13.0,999.9,73.2,66.0,0.0,999.9,0,795
6,2024,07,20,2024-07-20,73.3,61.1,9999.9,999.9,8.0,14.0,999.9,76.3,70.9,0.0,999.9,0,778
7,2024,07,21,2024-07-21,74.5,65.3,9999.9,999.9,4.8,9.9,999.9,77.9,72.5,0.0,999.9,0,835
1,2024,07,22,2024-07-22,72.7,70.5,9999.9,999.9,6.8,11.1,999.9,74.5,71.4,0.0,999.9,0,805
2,2024,07,23,2024-07-23,76.7,67.5,9999.9,999.9,8.5,20.0,999.9,84.0,73.4,0.0,999.9,0,743
3,2024,07,24,2024-07-24,72.0,67.3,9999.9,999.9,10.8,22.9,999.9,75.2,69.8,0.0,999.9,0,794
4,2024,07,25,2024-07-25,70.7,62.4,9999.9,999.9,10.0,14.0,999.9,71.6,70.0,0.0,999.9,0,747
5,2024,07,26,2024-07-26,71.6,60.8,9999.9,999.9,8.6,13.0,999.9,74.8,69.6,0.0,999.9,0,766
6,2024,07,27,2024-07-27,74.6,65.7,9999.9,999.9,11.8,15.9,999.9,77.5,71.2,0.0,999.9,0,816
7,2024,07,28,2024-07-28,76.2,70.6,9999.9,999.9,11.4,18.1,999.9,79.7,72.0,0.0,999.9,0,792
1,2024,07,29,2024-07-29,77.1,74.1,9999.9,999.9,14.4,20.0,999.9,81.9,74.1,0.0,999.9,0,782
2,2024,07,30,2024-07-30,76.2,74.1,9999.9,999.9,6.1,11.1,999.9,81.3,73.9,0.0,999.9,0,725
3,2024,07,31,2024-07-31,79.9,72.8,9999.9,999.9,8.0,13.0,999.9,88.0,76.1,0.0,999.9,0,787
4,2024,08,01,2024-08-01,80.5,74.9,9999.9,999.9,9.3,17.1,999.9,87.6,76.8,0.0,999.9,0,839
5,2024,08,02,2024-08-02,75.5,73.2,9999.9,999.9,14.1,28.9,999.9,81.0,72.3,0.0,999.9,0,790
6,2024,08,03,2024-08-03,77.8,73.3,9999.9,999.9,8.1,12.0,999.9,79.5,76.5,0.0,999.9,0,859
7,2024,08,04,2024-08-04,78.3,72.0,9999.9,999.9,6.9,17.1,999.9,81.9,76.8,0.0,999.9,0,855
1,2024,08,05,2024-08-05,80.2,73.5,9999.9,999.9,12.6,24.1,999.9,85.5,75.4,0.0,999.9,0,786
2,2024,08,06,2024-08-06,73.6,71.9,9999.9,999.9,15.6,31.1,999.9,77.0,69.8,0.0,999.9,0,738
3,2024,08,07,2024-08-07,71.7,62.9,9999.9,999.9,21.7,31.1,999.9,73.6,69.8,0.0,999.9,0,755
4,2024,08,08,2024-08-08,74.3,65.2,9999.9,999.9,8.4,17.1,999.9,77.0,72.9,0.0,999.9,0,698
5,2024,08,09,2024-08-09,71.0,57.8,9999.9,999.9,15.4,25.1,999.9,77.9,64.8,0.0,999.9,0,740
6,2024,08,10,2024-08-10,67.7,53.2,9999.9,999.9,17.2,24.1,999.9,73.9,61.9,0.0,999.9,0,785
7,2024,08,11,2024-08-11,69.9,53.3,9999.9,999.9,13.6,18.1,999.9,75.9,64.0,0.0,999.9,0,729
2,2024,08,13,2024-08-13,74.3,63.8,9999.9,999.9,7.3,11.1,999.9,79.7,70.0,0.0,999.9,0,705
3,2024,08,14,2024-08-14,75.6,68.3,9999.9,999.9,7.2,19.0,999.9,78.4,73.6,0.0,999.9,0,697
4,2024,08,15,2024-08-15,74.4,69.3,9999.9,999.9,18.0,25.1,999.9,77.0,70.7,0.0,999.9,0,704
5,2024,08,16,2024-08-16,76.5,70.6,9999.9,999.9,16.7,33.0,999.9,85.6,68.7,0.0,999.9,0,698
6,2024,08,17,2024-08-17,74.5,70.6,9999.9,999.9,11.7,19.0,999.9,84.7,71.6,0.0,999.9,0,749
7,2024,08,18,2024-08-18,72.4,69.0,9999.9,999.9,16.6,28.9,999.9,75.4,70.7,0.0,999.9,0,740
1,2024,08,19,2024-08-19,71.2,61.7,9999.9,999.9,21.4,26.0,999.9,73.9,70.0,0.0,999.9,0,697
2,2024,08,20,2024-08-20,67.0,54.8,9999.9,999.9,15.6,28.9,999.9,70.7,65.5,0.0,999.9,0,704
3,2024,08,21,2024-08-21,67.9,54.5,9999.9,999.9,7.3,13.0,999.9,72.3,65.5,0.0,999.9,0,677
4,2024,08,22,2024-08-22,69.3,56.4,9999.9,999.9,8.0,15.0,999.9,75.0,65.8,0.0,999.9,0,662
5,2024,08,23,2024-08-23,72.3,59.9,9999.9,999.9,11.5,17.1,999.9,76.1,68.2,0.0,999.9,0,715
6,2024,08,24,2024-08-24,74.6,67.2,9999.9,999.9,9.7,17.1,999.9,77.9,72.0,0.0,999.9,0,778
7,2024,08,25,2024-08-25,81.7,71.1,9999.9,999.9,13.7,24.1,999.9,88.5,77.0,0.0,999.9,0,708
1,2024,08,26,2024-08-26,83.7,70.1,9999.9,999.9,16.7,22.0,999.9,92.3,78.4,0.0,999.9,0,746
2,2024,08,27,2024-08-27,85.2,75.9,9999.9,999.9,12.8,24.1,999.9,91.2,79.0,0.0,999.9,0,713
3,2024,08,28,2024-08-28,77.1,72.4,9999.9,999.9,13.5,25.1,999.9,83.5,72.9,0.0,999.9,0,765
4,2024,08,29,2024-08-29,73.4,71.9,9999.9,999.9,8.7,13.0,999.9,75.0,71.6,0.0,999.9,0,713
5,2024,08,30,2024-08-30,77.2,74.2,9999.9,999.9,10.6,22.9,999.9,81.0,73.6,0.0,999.9,0,794
6,2024,08,31,2024-08-31,75.0,64.5,9999.9,999.9,9.3,18.1,999.9,79.9,69.6,0.0,999.9,0,765
7,2024,09,01,2024-09-01,73.2,62.6,9999.9,999.9,18.9,27.0,999.9,79.2,69.4,0.0,999.9,0,938
1,2024,09,02,2024-09-02,69.5,53.4,9999.9,999.9,14.3,22.0,999.9,70.7,67.3,0.0,999.9,0,789
2,2024,09,03,2024-09-03,68.8,53.6,9999.9,999.9,11.2,17.1,999.9,72.7,63.9,0.0,999.9,0,774
3,2024,09,04,2024-09-04,71.5,58.2,9999.9,999.9,11.0,18.1,999.9,75.7,67.6,0.0,999.9,0,760
4,2024,09,05,2024-09-05,77.2,64.8,9999.9,999.9,9.4,15.0,999.9,85.8,72.0,0.0,999.9,0,795
5,2024,09,06,2024-09-06,70.0,61.4,9999.9,999.9,18.5,26.0,999.9,84.6,64.8,0.0,999.9,0,778
6,2024,09,07,2024-09-07,59.9,48.7,9999.9,999.9,22.8,28.9,999.9,64.9,53.4,0.0,999.9,0,768
7,2024,09,08,2024-09-08,62.8,46.8,9999.9,999.9,11.9,18.1,999.9,71.8,57.6,0.0,999.9,0,747
1,2024,09,09,2024-09-09,70.5,51.7,9999.9,999.9,17.4,26.0,999.9,79.5,63.9,0.0,999.9,0,726
2,2024,09,10,2024-09-10,73.8,55.7,9999.9,999.9,8.5,14.0,999.9,79.2,69.4,0.0,999.9,0,729
3,2024,09,11,2024-09-11,73.6,58.7,9999.9,999.9,10.9,15.9,999.9,79.7,69.4,0.0,999.9,0,733
4,2024,09,12,2024-09-12,73.6,68.1,9999.9,999.9,7.0,13.0,999.9,77.5,72.5,0.0,999.9,0,711
5,2024,09,13,2024-09-13,74.2,68.3,9999.9,999.9,16.0,21.0,999.9,75.7,71.6,0.0,999.9,0,832
6,2024,09,14,2024-09-14,74.1,67.7,9999.9,999.9,11.5,19.0,999.9,77.5,71.4,0.0,999.9,0,790
7,2024,09,15,2024-09-15,74.6,69.3,9999.9,999.9,10.4,17.1,999.9,77.2,72.0,0.0,999.9,0,807
1,2024,09,16,2024-09-16,74.9,66.4,9999.9,999.9,9.4,14.0,999.9,79.7,72.5,0.0,999.9,0,744
2,2024,09,17,2024-09-17,73.6,65.6,9999.9,999.9,7.7,17.1,999.9,78.6,71.6,0.0,999.9,0,782
3,2024,09,18,2024-09-18,72.7,65.7,9999.9,999.9,9.3,14.0,999.9,75.0,69.8,0.0,999.9,0,740
4,2024,09,19,2024-09-19,74.1,66.4,9999.9,999.9,8.7,19.0,999.9,77.9,70.3,0.0,999.9,0,757
5,2024,09,20,2024-09-20,76.6,67.9,9999.9,999.9,13.4,22.9,999.9,82.4,73.9,0.0,999.9,0,821
6,2024,09,21,2024-09-21,76.2,67.2,9999.9,999.9,6.4,15.9,999.9,79.7,72.5,0.0,999.9,0,805
7,2024,09,22,2024-09-22,75.0,66.1,9999.9,999.9,9.5,17.1,999.9,81.1,68.5,0.0,999.9,0,731
1,2024,09,23,2024-09-23,66.3,59.5,9999.9,999.9,20.1,31.1,999.9,71.6,64.4,0.0,999.9,0,746
2,2024,09,24,2024-09-24,66.7,65.9,9999.9,999.9,9.4,19.0,999.9,68.2,65.1,0.0,999.9,0,610
3,2024,09,25,2024-09-25,66.0,60.0,9999.9,999.9,11.8,17.1,999.9,70.9,62.6,0.0,999.9,0,759
4,2024,09,26,2024-09-26,69.0,60.5,9999.9,999.9,7.3,13.0,999.9,71.1,66.9,0.0,999.9,0,752
5,2024,09,27,2024-09-27,70.2,62.4,9999.9,999.9,24.2,34.0,999.9,71.8,68.7,0.0,999.9,0,758
6,2024,09,28,2024-09-28,70.1,64.2,9999.9,999.9,28.0,38.1,999.9,72.9,67.6,0.0,999.9,0,765
7,2024,09,29,2024-09-29,70.5,66.6,9999.9,999.9,19.6,26.0,999.9,72.1,68.2,0.0,999.9,0,747
1,2024,09,30,2024-09-30,70.2,67.3,9999.9,999.9,9.7,15.9,999.9,73.0,68.5,0.0,999.9,0,776
2,2024,10,01,2024-10-01,68.0,59.5,9999.9,999.9,15.3,32.1,999.9,72.7,62.6,0.0,999.9,0,845
3,2024,10,02,2024-10-02,63.5,40.7,9999.9,999.9,12.6,21.0,999.9,71.6,58.5,0.0,999.9,0,722
4,2024,10,03,2024-10-03,67.4,47.4,9999.9,999.9,12.4,22.0,999.9,71.4,61.7,0.0,999.9,0,713
5,2024,10,04,2024-10-04,67.8,56.3,9999.9,999.9,15.6,21.0,999.9,69.6,65.5,0.0,999.9,0,758
